canonical_object_id,target_ra,target_dec,classification_state,classification_subtype,query_radius_arcsec,association_method,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,ipd_frac_multi_peak,ipd_frac_odd_win,duplicated_source,gaia_dr3_id,dist_arcsec,within_query_radius,match_quality,match_status
canonical_114105bd46e0540189cff0ccaa312fe4,203.317308332,-42.5514741334,candidate,,1.0,canonical_literature_gaia_dr3_id,6112596119940923776,203.31730766292662,-42.551473890938524,19.87706184387207,18.154159545898438,16.56695556640625,,,,,,,9.602837562561035,176.19329833984375,,0,0,0,6112596119940923776,0.0019774604570998227,True,within_radius,matched_by_source_id
canonical_118eb56f8ea85f14af72fd916ff7f16e,199.966189206,-43.3308886098,candidate,,1.0,canonical_literature_gaia_dr3_id,6136357936309480704,199.96618745249137,-43.33088857479698,16.89946174621582,16.87663459777832,15.940895080566406,,,,,,,6.582514762878418,1718.2265625,,29,0,0,6136357936309480704,0.0045935549732409086,True,within_radius,matched_by_source_id
canonical_11dc789350ce5594bd14d863f90b6b43,190.54004166666664,11.615188888888888,confirmed,,1.0,canonical_literature_gaia_dr3_id,3928412526144767744,190.54000161635363,11.615186397031488,21.645986557006836,21.2466983795166,19.836788177490234,,,,,,,26.88870620727539,21.807409286499023,,0,0,0,3928412526144767744,0.14151319075830543,True,within_radius,matched_by_source_id
canonical_12741ac821015c41a25dc696eb55d7e4,200.407078824,-43.2197869466,candidate,,1.0,canonical_literature_gaia_dr3_id,6136719611208022016,200.407080093137,-43.21978714855768,19.43193817138672,17.782960891723633,16.205482482910156,-2.091383026863432,1.0298880338668823,0.2520846385668458,0.9066169857978821,-0.5563927521530172,0.8263289928436279,5.884940147399902,28.09701919555664,1.9703609943389893,0,0,0,6136719611208022016,0.003407956188199135,True,within_radius,matched_by_source_id
canonical_128814db4ccf5d6785db761fecbfa1f5,188.06074999999996,12.05148888888889,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907638211714971776,188.06074407819193,12.051468129132415,20.213836669921875,19.518949508666992,18.334300994873047,,,,,,,8.873464584350586,40.91338348388672,,0,0,0,3907638211714971776,0.07758869233599039,True,within_radius,matched_by_source_id
canonical_12a5dee63ba65271b607c7eec8fefa7e,198.364438062,-43.3824361219,candidate,,1.0,canonical_literature_gaia_dr3_id,6136492527696891392,198.36443329107854,-43.38243351600666,14.951922416687012,15.210153579711914,13.641707420349121,0.9551009760298248,0.3357360064983368,10.12457064248354,0.3897689878940582,7.225928738804605,0.26431500911712646,2.258280038833618,949.105712890625,2.0271170139312744,84,3,1,6136492527696891392,0.015614951305495525,True,within_radius,matched_by_source_id
canonical_136e188f7a18567a93f9c0caaa8cc854,186.65175,12.92024722222222,confirmed,,1.0,canonical_literature_gaia_dr3_id,3908713847620226176,186.6517549671983,12.920238923023577,19.831308364868164,18.94708824157715,17.68317222595215,,,,,,,9.755681037902832,44.85622787475586,,0,0,0,3908713847620226176,0.03458928255947836,True,within_radius,matched_by_source_id
canonical_13c1ebeb4ce1512ab81f82d35825da24,203.171881857,-41.3194447404,candidate,,1.0,canonical_literature_gaia_dr3_id,6112925316293980416,203.1718803813507,-41.31944429525894,17.704191207885742,17.670297622680664,16.45428466796875,,,,,,,12.028230667114258,1565.980712890625,,53,0,0,6112925316293980416,0.004299577158177844,True,within_radius,matched_by_source_id
canonical_140a2b44419559cd91ebac04d4295603,200.556893901,-44.9854658997,candidate,,1.0,canonical_literature_gaia_dr3_id,6087937441383364992,200.55689504743185,-44.98546792632329,19.941471099853516,17.9664306640625,16.490251541137695,,,,,,,11.125661849975586,39.71574020385742,,0,4,0,6087937441383364992,0.00785813976956737,True,within_radius,matched_by_source_id
canonical_143b805fbe0c54f1b5619290a4d37f8c,200.994961825,-45.0306981061,candidate,,1.0,canonical_literature_gaia_dr3_id,6087177541409396096,200.99496134314293,-45.030698521183815,18.664018630981445,18.33279800415039,17.35941505432129,-0.6782188238674621,0.38769298791885376,-2.051916314962088,0.3010759949684143,-3.9040054070287526,0.4417169988155365,1.6443610191345215,12.766190528869629,1.350869059562683,6,46,0,6087177541409396096,0.0019328456105280028,True,within_radius,matched_by_source_id
canonical_14916df2077e5955af829396f537dd30,187.60729166666664,12.439194444444444,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907707171710037248,187.6072922696501,12.439183901502394,21.14780044555664,20.281360626220703,19.468191146850586,,,,,,,18.125246047973633,44.89661407470703,,0,0,0,3907707171710037248,0.038013740743900265,True,within_radius,matched_by_source_id
canonical_1499ed7d81aa530ba614b3d8169937c0,54.556461,-35.48224,rejected,,1.0,canonical_literature_gaia_dr3_id,4860293538863118336,54.55648398360735,-35.482219281261564,21.230648040771484,21.45730209350586,19.984920501708984,,,,,,,15.070563316345215,8.216571807861328,,0,0,0,4860293538863118336,0.10051250225413574,True,within_radius,matched_by_source_id
canonical_14ea1911917d589a8ed8a942998310e1,54.66061,-35.464405,rejected,,1.0,canonical_literature_gaia_dr3_id,4860386859912647808,54.66064580646299,-35.46440858053649,21.27945899963379,21.13770866394043,20.484119415283203,,,,,,,12.144861221313477,4.53047513961792,,0,0,0,4860386859912647808,0.1057769487511543,True,within_radius,matched_by_source_id
canonical_14f7ba900e3a588db1164600832822d5,202.361460497,-44.1282735878,candidate,,1.0,canonical_literature_gaia_dr3_id,6087695067788899968,202.3614615821686,-44.12827312388131,19.00265884399414,17.512073516845703,16.112668991088867,0.9028154845013431,0.6852459907531738,-0.4182412245358963,0.765625,0.9259847281348108,0.526045024394989,4.823575019836426,32.27947235107422,2.02886700630188,0,0,0,6087695067788899968,0.003263772181669578,True,within_radius,matched_by_source_id
canonical_150cd8b353ca519e88f1ae3fb3ce453a,198.76413208,-42.6138215639,candidate,,1.0,canonical_literature_gaia_dr3_id,6136668312117402880,198.76413228453913,-42.61382147936522,17.80044937133789,17.470373153686523,16.22099494934082,-0.1177313581796143,0.1527629941701889,0.3570799165061215,0.1457429975271225,0.219897528025247,0.11362999677658081,0.41236400604248047,1.9344019889831543,1.124729037284851,0,0,0,6136668312117402880,0.0006215041505511337,True,within_radius,matched_by_source_id
canonical_151d981c01e552959c53861f118059cf,200.73790411,-43.4968228926,candidate,,1.0,canonical_literature_gaia_dr3_id,6088668788417041280,200.73790118817067,-43.496822425780636,17.193143844604492,17.19798469543457,16.04205894470215,,,,,,,9.950231552124023,2706.268798828125,,65,2,0,6088668788417041280,0.007813189964220691,True,within_radius,matched_by_source_id
canonical_15a981e7b42854ad9e406789dd35bbb5,200.473561879,-41.8594407446,candidate,,1.0,canonical_literature_gaia_dr3_id,6137056302281116672,200.47355651861818,-41.85943284594581,19.06810760498047,18.919206619262695,17.83676528930664,,,,,,,6.0140461921691895,61.48179244995117,,75,20,0,6137056302281116672,0.03186099997579962,True,within_radius,matched_by_source_id
canonical_15ab882e86995ffc837ddda6a2139d1e,203.462805468,-42.5407953868,candidate,,1.0,canonical_literature_gaia_dr3_id,6112596910214911488,203.46280546485315,-42.540794578042785,19.798358917236328,17.776535034179688,16.143184661865234,,,,,,,10.606912612915039,71.2708511352539,,0,0,0,6112596910214911488,0.002911537957711612,True,within_radius,matched_by_source_id
canonical_1614fa9bd4c755beb17cccd6e0c83b6a,204.375314734,-43.6919130041,candidate,,1.0,canonical_literature_gaia_dr3_id,6111516090284528512,204.37531544024986,-43.69191085166352,17.890377044677734,17.89775848388672,17.050256729125977,,,,,,,23.48392677307129,3836.80078125,,26,19,0,6111516090284528512,0.007963864690831544,True,within_radius,matched_by_source_id
canonical_1667dc512a2f5417bb1734de9b442974,201.216932769,-44.150774976,candidate,,1.0,canonical_literature_gaia_dr3_id,6088389821691966208,201.216933185405,-44.150775923725156,18.23801612854004,18.01303482055664,16.776960372924805,,,,,,,0.6762880086898804,1.7543460130691528,,3,70,0,6088389821691966208,0.003577337127612746,True,within_radius,matched_by_source_id
canonical_16d5a64c9fe459e0b9cc51309e04f881,201.559584584,-42.329947153,candidate,,1.0,canonical_literature_gaia_dr3_id,6136865296495293056,201.5595833766059,-42.329945451204345,17.6397762298584,17.55487060546875,16.64650535583496,2.1194384913199835,0.454259991645813,-6.933550242669388,0.4619219899177551,3.2152517324246004,0.45339199900627136,3.0531630516052246,177.29071044921875,4.695028781890869,18,3,0,6136865296495293056,0.006918040170759966,True,within_radius,matched_by_source_id
canonical_17804c7e74715d6ca3fe50787946d8de,202.645455945,-44.6669264869,confirmed,,1.0,canonical_literature_gaia_dr3_id,6087608373867240064,202.64545628483663,-44.666925566858865,17.70081329345703,17.695663452148438,16.674325942993164,,,,,,,9.571459770202637,1590.266357421875,,48,6,0,6087608373867240064,0.003424528297951252,True,within_radius,matched_by_source_id
canonical_179221d0552c5126b4e320f696186737,203.530710128,-41.4625033352,candidate,,1.0,canonical_literature_gaia_dr3_id,6112862236107257216,203.5307116052971,-41.462507579456236,14.69577693939209,14.851096153259277,13.714801788330078,-4.710312268036518,0.5047010183334351,11.610753060159018,0.4712969958782196,-24.326786972562218,0.382627010345459,3.71618390083313,4567.29248046875,15.736031532287598,20,0,0,6112862236107257216,0.015790552102764345,True,within_radius,matched_by_source_id
canonical_181d6a3c58d45650a4d7d932e3d788f8,54.559119,-35.445442,uncertain,reported_ucd_role_conflict,1.0,canonical_literature_gaia_dr3_id,4860294226057189248,54.55913304008027,-35.445440312665895,20.87033462524414,20.732067108154297,19.836732864379883,-3.232257820283341,1.5816529989242554,-1.7331270410999926,2.4199090003967285,0.719403057773488,2.3886361122131348,6.624691009521484,14.845521926879883,1.3263969421386719,0,0,0,4860294226057189248,0.04162245686250037,True,within_radius,matched_by_source_id
canonical_1834f89059bf5f63bfcec785a6a46a5e,54.534044,-35.464452,rejected,,1.0,canonical_literature_gaia_dr3_id,4860293809447960320,54.534082064213365,-35.46444835531955,20.911420822143555,20.974576950073242,19.981536865234375,4.114897326461022,2.2809720039367676,0.9129027692050787,2.7607851028442383,-0.7518987884993729,2.6379969120025635,8.38739013671875,6.25632905960083,1.4096640348434448,0,0,0,4860293809447960320,0.11237715753807097,True,within_radius,matched_by_source_id
canonical_18442fa26553550a84d9d334b75ae762,203.219904882,-44.5066909127,candidate,,1.0,canonical_literature_gaia_dr3_id,6087449704896786560,203.21990596133423,-44.506691956074135,19.614952087402344,17.648324966430664,16.13613510131836,,,,,,,8.213027000427246,40.79544448852539,,0,0,0,6087449704896786560,0.004667716813740606,True,within_radius,matched_by_source_id
canonical_18723c62c59a598bb1d314f5e4212bf3,204.248615344,-42.6485447678,candidate,,1.0,canonical_literature_gaia_dr3_id,6111806735009235712,204.24861288274843,-42.648543311624046,14.079301834106445,13.861513137817383,13.113018989562988,,,,,,,6.960597991943359,22779.4453125,,68,0,0,6111806735009235712,0.008363833865332574,True,within_radius,matched_by_source_id
canonical_1895efe451dd572a911614b167784618,201.306288682,-43.8372202303,candidate,,1.0,canonical_literature_gaia_dr3_id,6088431740573091328,201.3062857538868,-43.837219789365555,17.40870475769043,17.492198944091797,16.036529541015625,0.198869340975596,0.2791630029678345,-10.241288765676032,0.3016369938850403,1.7652644109382636,0.22923900187015533,1.6284730434417725,42.672119140625,2.5608410835266113,22,6,0,6088431740573091328,0.007767411416545607,True,within_radius,matched_by_source_id
canonical_1903c5e84a2152f4a904a3fe44241b2b,187.53495833333332,8.418716666666667,confirmed,,1.0,canonical_literature_gaia_dr3_id,3902736593173782272,187.53492426198977,8.418740827691808,20.024120330810547,19.012414932250977,17.89769744873047,,,,,,,10.639233589172363,55.10199737548828,,0,0,0,3902736593173782272,0.14929060775766645,True,within_radius,matched_by_source_id
canonical_1904df8a06c55a91b7308bd829a7c715,201.738120133,-44.6365796554,candidate,,1.0,canonical_literature_gaia_dr3_id,6087584532510680192,201.7381212210948,-44.63658022638361,19.795948028564453,18.281993865966797,16.747920989990234,,,,,,,6.671945095062256,22.849699020385742,,1,0,0,6087584532510680192,0.0034633176323828918,True,within_radius,matched_by_source_id
canonical_1936a9a0e6b25359ac2e284237fdbbc5,202.376752627,-41.1419368946,candidate,,1.0,canonical_literature_gaia_dr3_id,6161004039195614976,202.37675125342454,-41.14193501923738,12.867466926574707,12.597082138061523,11.764445304870605,1.7026940314526207,0.030415000393986702,-18.318607542240514,0.030271999537944794,-4.6679076257332355,0.023885000497102737,0.22690199315547943,51.6423454284668,2.0850141048431396,91,0,0,6161004039195614976,0.007710221256064128,True,within_radius,matched_by_source_id
canonical_1967a2c890d85b1ebb9e49303eafd2c6,54.640912,-35.432516,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860387890704538112,54.64092335176304,-35.43251704901293,20.4022274017334,20.573678970336914,19.542705535888672,-1.7568757893021494,0.7838450074195862,-0.2176265141140745,0.7583820223808289,0.3975996656383296,0.984345018863678,5.105932235717773,10.478958129882812,1.3266559839248657,0,0,0,4860387890704538112,0.03351132188422857,True,within_radius,matched_by_source_id
canonical_19c4090936c259769e73caec5976b8b3,200.583733774,-42.8486904567,candidate,,1.0,canonical_literature_gaia_dr3_id,6136745862049361792,200.58373175825648,-42.84868945787998,18.718372344970703,18.686235427856445,17.557632446289062,-1.0524667887705037,0.9272069931030273,-9.881229033641565,0.9829400181770325,0.3337552528632266,0.8326389789581299,6.721192836761475,179.5948944091797,3.482897996902466,49,0,0,6136745862049361792,0.0064214077359621155,True,within_radius,matched_by_source_id
canonical_19db68a42c52527792bd537e136083e0,202.573007401,-43.5601056651,candidate,,1.0,canonical_literature_gaia_dr3_id,6088497608199809408,202.57300876455284,-43.56010685051233,15.853414535522461,15.802037239074707,14.615079879760742,1.1637329948881856,0.3354099988937378,-15.990781673540969,0.30131399631500244,-4.24373320201609,0.2766450047492981,2.1198089122772217,384.9917297363281,6.13627290725708,85,0,0,6088497608199809408,0.0055556131841054705,True,within_radius,matched_by_source_id
canonical_1a38fed67aee572dba0078dbc49dfbc3,201.543343419,-42.5211643859,candidate,,1.0,canonical_literature_gaia_dr3_id,6136858871224180736,201.5433413185976,-42.521166904232935,16.99213218688965,17.07013702392578,15.644268035888672,0.490487511441734,0.17973600327968597,-14.951104500861902,0.1354770064353943,1.4709109232183373,0.15086700022220612,0.9208089709281921,28.61784553527832,2.0852019786834717,30,0,0,6136858871224180736,0.010641927828995278,True,within_radius,matched_by_source_id
canonical_1a76c502b6ce5909a60a2d5bbc7d6d99,54.739118,-35.413979,rejected,,1.0,canonical_literature_gaia_dr3_id,4860387478387650304,54.73912832669001,-35.413979729138234,20.633546829223633,20.698040008544922,19.74671173095703,1.1084209380820473,0.8967530131340027,-0.9720095505040434,0.9631509780883789,-0.6262115210001425,1.0358339548110962,4.22643518447876,6.193849086761475,1.2091610431671143,0,0,0,4860387478387650304,0.030411496934893752,True,within_radius,matched_by_source_id
canonical_1aa1f204ce62526b93e3744e8c503e9d,54.973449,-35.025821,rejected,,1.0,canonical_literature_gaia_dr3_id,4860423448738534272,54.973506036244785,-35.025799061641386,21.37456703186035,20.919912338256836,20.081438064575195,,,,,,,10.72165298461914,8.402389526367188,,0,0,0,4860423448738534272,0.18576835254738408,True,within_radius,matched_by_source_id
canonical_1ab21cdbeaee52d8acc76d32ea76ac9a,202.953397312,-41.6680052676,candidate,,1.0,canonical_literature_gaia_dr3_id,6112891235725754880,202.95339553510507,-41.668007798501954,14.936596870422363,14.996135711669922,13.991854667663574,2.420434381266276,0.42608800530433655,-9.899844368727257,0.47678500413894653,-7.3866357362670065,0.3633579909801483,3.593553066253662,3354.189697265625,16.448322296142578,38,0,0,6112891235725754880,0.01028828253169131,True,within_radius,matched_by_source_id
canonical_1ac46db7ae3259ba836098ea65e6c955,54.894799,-35.89562,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860082222177018624,54.89480670991268,-35.89561972825733,20.67206573486328,20.425392150878906,19.466127395629883,-0.9807933172800235,1.2049649953842163,0.0117106783248861,1.1560059785842896,0.0777404138738921,1.5997999906539917,8.23563003540039,34.7043571472168,2.7656469345092773,0,0,0,4860082222177018624,0.022505776957008405,True,within_radius,matched_by_source_id
canonical_1b456d3c0c6250b2ba55d8a6f7c656da,202.805363472,-43.3196162134,candidate,,1.0,canonical_literature_gaia_dr3_id,6088501628289284864,202.80539261508665,-43.31960760014983,18.572235107421875,18.50267791748047,17.5395565032959,,,,,,,87.28384399414062,22406.876953125,,64,6,0,6088501628289284864,0.0823875276689292,True,within_radius,matched_by_source_id
canonical_1b4febdfb102530a80cf67b9a354b58d,204.321738606,-42.9610823744,candidate,,1.0,canonical_literature_gaia_dr3_id,6111787326054086784,204.32173579401405,-42.961081983099014,17.757898330688477,17.995023727416992,16.45338249206543,0.271664897648806,0.33349400758743286,-6.1473360573901985,0.30298200249671936,-2.1025992580514137,0.38029900193214417,1.8962310552597046,38.67371368408203,2.2228569984436035,97,2,0,6111787326054086784,0.007541031669122407,True,within_radius,matched_by_source_id
canonical_1b5dab3e1767544e8a6b17f09e8702e6,199.144308513,-41.9493090726,candidate,,1.0,canonical_literature_gaia_dr3_id,6137462709268926464,199.14430917539804,-41.949308970425825,19.820751190185547,18.5517578125,16.9796142578125,,,,,,,7.90670919418335,38.04698181152344,,0,0,0,6137462709268926464,0.0018112802092561714,True,within_radius,matched_by_source_id
canonical_1b638d755f325fe1aa747a8736cbcd10,199.701316961,-43.9083326082,candidate,,1.0,canonical_literature_gaia_dr3_id,6088266882555682560,199.70131665785453,-43.90833389377811,19.038930892944336,18.97030258178711,17.822053909301758,,,,,,,13.357625961303711,569.603759765625,,21,6,0,6088266882555682560,0.0046943919777126,True,within_radius,matched_by_source_id
canonical_1c23988d2bfb59dbb8f1567882ee5103,202.381940005,-44.765138159,candidate,,1.0,canonical_literature_gaia_dr3_id,6087524093724779520,202.38193929361958,-44.76513831864074,17.187030792236328,17.365528106689453,16.154905319213867,-0.1112056893100467,0.12439800053834915,-2.2185340193936294,0.11803600192070007,-0.4975213811513126,0.09246700257062912,0.7077400088310242,13.716324806213379,1.6743470430374146,8,0,0,6087524093724779520,0.0019069488739722343,True,within_radius,matched_by_source_id
